clean_content,score,appId,sentiment,polarity,appName,string_len,word_count
match make system give low intent feed start play consist total obvious help give us good game exampl rank epic total match make system join grand harder play rest team keep reckless feed,1,com.mobile.legends,0,negative,mlbb,187,33
one got chanc play advanc server addit advanc server amaz howev whenev team streamer team alway encount lag special clash first thought problem network provid ping low highest local network provid came conclus advanc sever favor streamer,1,com.mobile.legends,0,negative,mlbb,237,37
lag get annoy ping spike hate first might someth connect differ like free fire lag even start lag play game even though use mobil data pleas fix,1,com.mobile.legends,0,negative,mlbb,144,27
sever game play complet unbalanc sever monopoli game enjoy regular unequ rare fair match useless one negat behavior tri give benefit doubt unfortun final enough support,1,com.mobile.legends,0,negative,mlbb,168,26
instead constant new fix lag game everi updat fix game truli enjoy game time spent lot time pain delet abl enjoy game lag choic move,1,com.mobile.legends,0,negative,mlbb,132,25
whenev updat like new patch game alway lag lose like fault game screen alway say connect lost even good connect start lose interest game hate,1,com.mobile.legends,0,negative,mlbb,141,25
good game problem made lose rank match even launch new updat week get rank match main wow ow,1,com.mobile.legends,0,negative,mlbb,92,18
worst experi latenc wise disappoint rank mode even high speed low catch done everyth make better done,1,com.mobile.legends,0,negative,mlbb,101,17
game never chang match make alway disgust imagin great vice great fix never fair match play reliev stress yet mind lose toxic foul reach disgust need chang,1,com.mobile.legends,0,negative,mlbb,155,27
realli want give game star chang mind understand everyth expens game limit furthermor understand keep game fix even good reason lose storag becom bigger bigger annoy one toxic player,1,com.mobile.legends,0,negative,mlbb,182,29
graphic nice play game irrit play would recommend play one keep fix lag mani disappoint lag game irrit lag got battlefield star,1,com.mobile.legends,0,negative,mlbb,127,22
game lag past day hesit play rank mode red yellow sure defeat want add remov forget adjust revamp care profit pick remov cant compet new one plus icon clutter select hero interfac take long pick got point,1,com.mobile.legends,0,negative,mlbb,204,37
disconnect sudden server got tri log team understand give u sudden without even wait min mani credit without even st total wrong peopl tri hard get back credit point daili exhaust last peopl leav game slowli slowli,1,com.mobile.legends,0,negative,mlbb,214,37
updat data usag high network speed also thus condit would like ask fix soon possibl stupid,1,com.mobile.legends,0,negative,mlbb,90,16
game algorithm well compar got credit score unstabl network chang player get must check reason punish faster credit score restor solv problem done star rate,1,com.mobile.legends,0,negative,mlbb,156,25
want lose hair frustrat anger play game wast game gon na lag despit good connect use favorit game mess mention unfair match either get way around think design game maximum frustrat forc play one game anoth make slave stay away,1,com.mobile.legends,0,negative,mlbb,226,40
realli great experi one main reason unfair match realli dont get arent realli great time die quick start match troll get intent realli dont want leav bad review got choic realli great game tho honest unless fix match problem ill rewrit,1,com.mobile.legends,0,negative,mlbb,235,41
censorship accur player use swear matchmak bad alway get experienc higher rank toxic even report verbal abus negat player dont get fix ur game fun mechan thing,1,com.mobile.legends,0,negative,mlbb,159,27
pleas fix matchmak mani long alway match one team rank advantag keep say want instil fair game environ even also instead increas classic rank mani use classic way boost without fear lose star lower rank hard practic classic,1,com.mobile.legends,0,negative,mlbb,223,38
game terribl mani bug system horribl thing work verbal abus design alway say game free fair game free alright fair love money enjoy,1,com.mobile.legends,0,negative,mlbb,131,23
constant load game enter match pleas fix problem mani peopl rais rather new pointless even get game run,1,com.mobile.legends,0,negative,mlbb,103,18
tri open still open tri mani see possibl way open still open wrong packag mobil go render still,1,com.mobile.legends,0,negative,mlbb,95,18
everywher phone game still mess rank system got sever system error funni enough lose problem realli,1,com.mobile.legends,0,negative,mlbb,99,16
everyth fine solo alway solo doodl alway lose rhythm begin season end season also alway get team alway troll hero tri hero map blind pleas tire hero lot,1,com.mobile.legends,0,negative,mlbb,152,28
sorri game develop yes fell love game player game need right decis choos wise forgot pick decis good need singl championship skin need need like leagu use singl championship skin team hope god help decis thank anoth thing everi updat game get super,1,com.mobile.legends,0,negative,mlbb,248,43
game got worst secur histori tri keep strict secur liter account new devic lost old one devic origin account complet helpless point make account onto longer use connect system forc done cant make singl purchas,1,com.mobile.legends,0,negative,mlbb,209,35
still negat star lot improv wild rift way better lot better interfac everyth unlik mobil alway money unjust lag though great signal data connect phone suck better delet,1,com.mobile.legends,0,negative,mlbb,168,28
top develop solo player even wors custom servic help templat answer late matchmak realli poor like win alreadi decid develop player get imbal unfair battl saw first beginn get better,1,com.mobile.legends,0,negative,mlbb,182,30
rotten lag even thought stress reliev game even alway blame alway lose need throw away trashi game leav earth,1,com.mobile.legends,0,negative,mlbb,109,19
pleas fix load issu game load even connect basic work lot experi even game wont work,1,com.mobile.legends,0,negative,mlbb,84,16
match system unfair hard win solo match good alway sometim solo mode system team bad poor mayb high becom hard win win lot solo mode system need team win lot enjoy shift like,1,com.mobile.legends,0,negative,mlbb,174,33
